Unnamed: 0,date,item,Description,Quantity,Unit Price,DISCOUNT,NET TOTAL
733791,05.11.24,SP-45-0017,SP  ZA  3D BK TWR H110MM W/SLVR PLTG DCK- - PCS,1,33.33,0.0033,33.33
733794,06.11.24,SP-45-0017,SP  ZA  3D BK TWR H110MM W/SLVR PLTG DCK- - PCS,1,33.33,0.0033,33.33
733800,08.11.24,SP-45-0017,SP  ZA  3D BK TWR H110MM W/SLVR PLTG DCK- - PCS,1,33.33,0.0033,33.33
733810,11.11.24,SP-45-0017,SP  ZA  3D BK TWR H110MM W/SLVR PLTG DCK- - PCS,1,33.33,0.0033,33.33
733815,12.11.24,SP-45-0017,SP  ZA  3D BK TWR H110MM W/SLVR PLTG DCK- - PCS,1,33.33,0.0033,33.33
733822,14.11.24,SP-45-0017,SP  ZA  3D BK TWR H110MM W/SLVR PLTG DCK- - PCS,1,33.33,0.0033,33.33
733827,15.11.24,SP-45-0017,SP  ZA  3D BK TWR H110MM W/SLVR PLTG DCK- - PCS,1,33.33,0.0033,33.33
733830,16.11.24,SP-45-0017,SP  ZA  3D BK TWR H110MM W/SLVR PLTG DCK- - PCS,1,33.33,0.0033,33.33
733834,17.11.24,SP-45-0017,SP  ZA  3D BK TWR H110MM W/SLVR PLTG DCK- - PCS,1,33.33,0.0033,33.33
733840,18.11.24,SP-45-0017,SP  ZA  3D BK TWR H110MM W/SLVR PLTG DCK- - PCS,1,33.33,0.0033,33.33
733844,19.11.24,SP-45-0017,SP  ZA  3D BK TWR H110MM W/SLVR PLTG DCK- - PCS,1,33.33,0.0033,33.33
733853,04.01.24,SP-45-0017,SP  ZA  3D BK TWR H110MM W/SLVR PLTG DCK- - PCS,1,33.33,0.0033,33.33
733859,05.01.24,SP-45-0017,SP  ZA  3D BK TWR H110MM W/SLVR PLTG DCK- - PCS,1,33.33,0.0033,33.33
733863,06.01.24,SP-45-0017,SP  ZA  3D BK TWR H110MM W/SLVR PLTG DCK- - PCS,1,33.33,0.0033,33.33
733865,07.01.24,SP-45-0017,SP  ZA  3D BK TWR H110MM W/SLVR PLTG DCK- - PCS,1,33.33,0.0033,33.33
733869,08.01.24,SP-45-0017,SP  ZA  3D BK TWR H110MM W/SLVR PLTG DCK- - PCS,1,33.33,0.0033,33.33
733875,09.01.24,SP-45-0017,SP  ZA  3D BK TWR H110MM W/SLVR PLTG DCK- - PCS,1,33.33,0.0033,33.33
733884,10.01.24,SP-45-0017,SP  ZA  3D BK TWR H110MM W/SLVR PLTG DCK- - PCS,1,33.33,0.0033,33.33
733890,11.01.24,SP-45-0017,SP  ZA  3D BK TWR H110MM W/SLVR PLTG DCK- - PCS,1,33.33,0.0033,33.33
733894,12.01.24,SP-45-0017,SP  ZA  3D BK TWR H110MM W/SLVR PLTG DCK- - PCS,1,33.33,0.0033,33.33
733900,13.01.24,SP-45-0017,SP  ZA  3D BK TWR H110MM W/SLVR PLTG DCK- - PCS,1,33.33,0.0033,33.33
733908,14.01.24,SP-45-0017,SP  ZA  3D BK TWR H110MM W/SLVR PLTG DCK- - PCS,1,33.33,0.0033,33.33
733915,15.01.24,SP-45-0017,SP  ZA  3D BK TWR H110MM W/SLVR PLTG DCK- - PCS,1,33.33,0.0033,33.33
733924,16.01.24,SP-45-0017,SP  ZA  3D BK TWR H110MM W/SLVR PLTG DCK- - PCS,1,33.33,0.0033,33.33
733929,17.01.24,SP-45-0017,SP  ZA  3D BK TWR H110MM W/SLVR PLTG DCK- - PCS,1,33.33,0.0033,33.33
733936,18.01.24,SP-45-0017,SP  ZA  3D BK TWR H110MM W/SLVR PLTG DCK- - PCS,1,33.33,0.0033,33.33
733941,19.01.24,SP-45-0017,SP  ZA  3D BK TWR H110MM W/SLVR PLTG DCK- - PCS,1,33.33,0.0033,33.33
733945,20.01.24,SP-45-0017,SP  ZA  3D BK TWR H110MM W/SLVR PLTG DCK- - PCS,1,33.33,0.0033,33.33
733952,21.01.24,SP-45-0017,SP  ZA  3D BK TWR H110MM W/SLVR PLTG DCK- - PCS,1,33.33,0.0033,33.33
733960,22.01.24,SP-45-0017,SP  ZA  3D BK TWR H110MM W/SLVR PLTG DCK- - PCS,1,33.33,0.0033,33.33
733963,23.01.24,SP-45-0017,SP  ZA  3D BK TWR H110MM W/SLVR PLTG DCK- - PCS,1,33.33,0.0033,33.33
734200,26.10.23,SP-45-0014,SP ZA  3D BK TWR H165MM W/SLVR PLTG DCK- - PCS,1,42.86,-0.0029,42.86
734204,27.10.23,SP-45-0014,SP ZA  3D BK TWR H165MM W/SLVR PLTG DCK- - PCS,1,42.86,-0.0029,42.86
734208,28.10.23,SP-45-0014,SP ZA  3D BK TWR H165MM W/SLVR PLTG DCK- - PCS,1,42.86,-0.0029,42.86
734213,29.10.23,SP-45-0014,SP ZA  3D BK TWR H165MM W/SLVR PLTG DCK- - PCS,1,42.86,-0.0029,42.86
734217,30.10.23,SP-45-0014,SP ZA  3D BK TWR H165MM W/SLVR PLTG DCK- - PCS,1,42.86,-0.0029,42.86
734221,31.10.23,SP-45-0014,SP ZA  3D BK TWR H165MM W/SLVR PLTG DCK- - PCS,1,42.86,-0.0029,42.86
734222,01.11.23,SP-45-0014,SP ZA  3D BK TWR H165MM W/SLVR PLTG DCK- - PCS,1,42.86,-0.0029,42.86
734225,02.11.23,SP-45-0014,SP ZA  3D BK TWR H165MM W/SLVR PLTG DCK- - PCS,1,42.86,-0.0029,42.86
734231,03.11.23,SP-45-0014,SP ZA  3D BK TWR H165MM W/SLVR PLTG DCK- - PCS,1,42.86,-0.0029,42.86
734234,04.11.23,SP-45-0014,SP ZA  3D BK TWR H165MM W/SLVR PLTG DCK- - PCS,1,42.86,-0.0029,42.86
734235,05.11.23,SP-45-0014,SP ZA  3D BK TWR H165MM W/SLVR PLTG DCK- - PCS,1,42.86,-0.0029,42.86
734237,06.11.23,SP-45-0014,SP ZA  3D BK TWR H165MM W/SLVR PLTG DCK- - PCS,1,42.86,-0.0029,42.86
734241,07.11.23,SP-45-0014,SP ZA  3D BK TWR H165MM W/SLVR PLTG DCK- - PCS,1,42.86,-0.0029,42.86
734244,08.11.23,SP-45-0014,SP ZA  3D BK TWR H165MM W/SLVR PLTG DCK- - PCS,1,42.86,-0.0029,42.86
734245,09.11.23,SP-45-0014,SP ZA  3D BK TWR H165MM W/SLVR PLTG DCK- - PCS,1,42.86,-0.0029,42.86
734246,10.11.23,SP-45-0014,SP ZA  3D BK TWR H165MM W/SLVR PLTG DCK- - PCS,1,42.86,-0.0029,42.86
734250,11.11.23,SP-45-0014,SP ZA  3D BK TWR H165MM W/SLVR PLTG DCK- - PCS,1,42.86,-0.0029,42.86
734253,12.11.23,SP-45-0014,SP ZA  3D BK TWR H165MM W/SLVR PLTG DCK- - PCS,1,42.86,-0.0029,42.86
734254,13.11.23,SP-45-0014,SP ZA  3D BK TWR H165MM W/SLVR PLTG DCK- - PCS,1,42.86,-0.0029,42.86
734258,14.11.23,SP-45-0014,SP ZA  3D BK TWR H165MM W/SLVR PLTG DCK- - PCS,1,42.86,-0.0029,42.86
734261,16.11.23,SP-45-0014,SP ZA  3D BK TWR H165MM W/SLVR PLTG DCK- - PCS,1,42.86,-0.0029,42.86
734263,17.11.23,SP-45-0014,SP ZA  3D BK TWR H165MM W/SLVR PLTG DCK- - PCS,1,42.86,-0.0029,42.86
734264,18.11.23,SP-45-0014,SP ZA  3D BK TWR H165MM W/SLVR PLTG DCK- - PCS,1,42.86,-0.0029,42.86
734266,19.11.23,SP-45-0014,SP ZA  3D BK TWR H165MM W/SLVR PLTG DCK- - PCS,1,42.86,-0.0029,42.86
734268,20.11.23,SP-45-0014,SP ZA  3D BK TWR H165MM W/SLVR PLTG DCK- - PCS,1,42.86,-0.0029,42.86
734270,21.11.23,SP-45-0014,SP ZA  3D BK TWR H165MM W/SLVR PLTG DCK- - PCS,1,42.86,-0.0029,42.86
734273,22.11.23,SP-45-0014,SP ZA  3D BK TWR H165MM W/SLVR PLTG DCK- - PCS,1,42.86,-0.0029,42.86
734275,23.11.23,SP-45-0014,SP ZA  3D BK TWR H165MM W/SLVR PLTG DCK- - PCS,1,42.86,-0.0029,42.86
734279,24.11.23,SP-45-0014,SP ZA  3D BK TWR H165MM W/SLVR PLTG DCK- - PCS,1,42.86,-0.0029,42.86
734285,25.11.23,SP-45-0014,SP ZA  3D BK TWR H165MM W/SLVR PLTG DCK- - PCS,1,42.86,-0.0029,42.86
734290,26.11.23,SP-45-0014,SP ZA  3D BK TWR H165MM W/SLVR PLTG DCK- - PCS,1,42.86,-0.0029,42.86
734295,27.11.23,SP-45-0014,SP ZA  3D BK TWR H165MM W/SLVR PLTG DCK- - PCS,1,42.86,-0.0029,42.86
734297,28.11.23,SP-45-0014,SP ZA  3D BK TWR H165MM W/SLVR PLTG DCK- - PCS,1,42.86,-0.0029,42.86
734299,29.11.23,SP-45-0014,SP ZA  3D BK TWR H165MM W/SLVR PLTG DCK- - PCS,1,42.86,-0.0029,42.86
734303,30.11.23,SP-45-0014,SP ZA  3D BK TWR H165MM W/SLVR PLTG DCK- - PCS,1,42.86,-0.0029,42.86
734306,01.12.23,SP-45-0014,SP ZA  3D BK TWR H165MM W/SLVR PLTG DCK- - PCS,1,42.86,-0.0029,42.86
734307,02.12.23,SP-45-0014,SP ZA  3D BK TWR H165MM W/SLVR PLTG DCK- - PCS,1,42.86,-0.0029,42.86
734308,03.12.23,SP-45-0014,SP ZA  3D BK TWR H165MM W/SLVR PLTG DCK- - PCS,1,42.86,-0.0029,42.86
734310,08.12.23,SP-45-0014,SP ZA  3D BK TWR H165MM W/SLVR PLTG DCK- - PCS,1,42.86,-0.0029,42.86
734311,09.12.23,SP-45-0014,SP ZA  3D BK TWR H165MM W/SLVR PLTG DCK- - PCS,1,42.86,-0.0029,42.86
734313,10.12.23,SP-45-0014,SP ZA  3D BK TWR H165MM W/SLVR PLTG DCK- - PCS,1,42.86,-0.0029,42.86
734315,11.12.23,SP-45-0014,SP ZA  3D BK TWR H165MM W/SLVR PLTG DCK- - PCS,1,42.86,-0.0029,42.86
734317,12.12.23,SP-45-0014,SP ZA  3D BK TWR H165MM W/SLVR PLTG DCK- - PCS,1,42.86,-0.0029,42.86
734318,13.12.23,SP-45-0014,SP ZA  3D BK TWR H165MM W/SLVR PLTG DCK- - PCS,1,42.86,-0.0029,42.86
734319,14.12.23,SP-45-0014,SP ZA  3D BK TWR H165MM W/SLVR PLTG DCK- - PCS,1,42.86,-0.0029,42.86
734321,15.12.23,SP-45-0014,SP ZA  3D BK TWR H165MM W/SLVR PLTG DCK- - PCS,1,42.86,-0.0029,42.86
734322,16.12.23,SP-45-0014,SP ZA  3D BK TWR H165MM W/SLVR PLTG DCK- - PCS,1,42.86,-0.0029,42.86
734323,17.12.23,SP-45-0014,SP ZA  3D BK TWR H165MM W/SLVR PLTG DCK- - PCS,1,42.86,-0.0029,42.86
734326,18.12.23,SP-45-0014,SP ZA  3D BK TWR H165MM W/SLVR PLTG DCK- - PCS,1,42.86,-0.0029,42.86
734327,19.12.23,SP-45-0014,SP ZA  3D BK TWR H165MM W/SLVR PLTG DCK- - PCS,1,42.86,-0.0029,42.86
734330,20.12.23,SP-45-0014,SP ZA  3D BK TWR H165MM W/SLVR PLTG DCK- - PCS,1,42.86,-0.0029,42.86
734332,21.12.23,SP-45-0014,SP ZA  3D BK TWR H165MM W/SLVR PLTG DCK- - PCS,1,42.86,-0.0029,42.86
734334,23.12.23,SP-45-0014,SP ZA  3D BK TWR H165MM W/SLVR PLTG DCK- - PCS,1,42.86,-0.0029,42.86
734338,24.12.23,SP-45-0014,SP ZA  3D BK TWR H165MM W/SLVR PLTG DCK- - PCS,1,42.86,-0.0029,42.86
734341,25.12.23,SP-45-0014,SP ZA  3D BK TWR H165MM W/SLVR PLTG DCK- - PCS,1,42.86,-0.0029,42.86
734346,26.12.23,SP-45-0014,SP ZA  3D BK TWR H165MM W/SLVR PLTG DCK- - PCS,1,42.86,-0.0029,42.86
734349,27.12.23,SP-45-0014,SP ZA  3D BK TWR H165MM W/SLVR PLTG DCK- - PCS,1,42.86,-0.0029,42.86
734352,28.12.23,SP-45-0014,SP ZA  3D BK TWR H165MM W/SLVR PLTG DCK- - PCS,1,42.86,-0.0029,42.86
734353,29.12.23,SP-45-0014,SP ZA  3D BK TWR H165MM W/SLVR PLTG DCK- - PCS,1,42.86,-0.0029,42.86
734354,30.12.23,SP-45-0014,SP ZA  3D BK TWR H165MM W/SLVR PLTG DCK- - PCS,1,42.86,-0.0029,42.86
734359,31.12.23,SP-45-0014,SP ZA  3D BK TWR H165MM W/SLVR PLTG DCK- - PCS,1,42.86,-0.0029,42.86
734361,01.01.24,SP-45-0014,SP ZA  3D BK TWR H165MM W/SLVR PLTG DCK- - PCS,1,42.86,-0.0029,42.86
734365,02.01.24,SP-45-0014,SP ZA  3D BK TWR H165MM W/SLVR PLTG DCK- - PCS,1,42.86,-0.0029,42.86
734369,03.01.24,SP-45-0014,SP ZA  3D BK TWR H165MM W/SLVR PLTG DCK- - PCS,1,42.86,-0.0029,42.86
734372,04.01.24,SP-45-0014,SP ZA  3D BK TWR H165MM W/SLVR PLTG DCK- - PCS,1,42.86,-0.0029,42.86
734376,05.01.24,SP-45-0014,SP ZA  3D BK TWR H165MM W/SLVR PLTG DCK- - PCS,1,42.86,-0.0029,42.86
734378,06.01.24,SP-45-0014,SP ZA  3D BK TWR H165MM W/SLVR PLTG DCK- - PCS,1,42.86,-0.0029,42.86
734379,07.01.24,SP-45-0014,SP ZA  3D BK TWR H165MM W/SLVR PLTG DCK- - PCS,1,42.86,-0.0029,42.86
734380,08.01.24,SP-45-0014,SP ZA  3D BK TWR H165MM W/SLVR PLTG DCK- - PCS,1,42.86,-0.0029,42.86
734383,09.01.24,SP-45-0014,SP ZA  3D BK TWR H165MM W/SLVR PLTG DCK- - PCS,1,42.86,-0.0029,42.86
734385,10.01.24,SP-45-0014,SP ZA  3D BK TWR H165MM W/SLVR PLTG DCK- - PCS,1,42.86,-0.0029,42.86
734390,11.01.24,SP-45-0014,SP ZA  3D BK TWR H165MM W/SLVR PLTG DCK- - PCS,1,42.86,-0.0029,42.86
734391,12.01.24,SP-45-0014,SP ZA  3D BK TWR H165MM W/SLVR PLTG DCK- - PCS,1,42.86,-0.0029,42.86
734394,13.01.24,SP-45-0014,SP ZA  3D BK TWR H165MM W/SLVR PLTG DCK- - PCS,1,42.86,-0.0029,42.86
734395,14.01.24,SP-45-0014,SP ZA  3D BK TWR H165MM W/SLVR PLTG DCK- - PCS,1,42.86,-0.0029,42.86
734398,15.01.24,SP-45-0014,SP ZA  3D BK TWR H165MM W/SLVR PLTG DCK- - PCS,1,42.86,-0.0029,42.86
734403,16.01.24,SP-45-0014,SP ZA  3D BK TWR H165MM W/SLVR PLTG DCK- - PCS,1,42.86,-0.0029,42.86
734405,17.01.24,SP-45-0014,SP ZA  3D BK TWR H165MM W/SLVR PLTG DCK- - PCS,1,42.86,-0.0029,42.86
734407,18.01.24,SP-45-0014,SP ZA  3D BK TWR H165MM W/SLVR PLTG DCK- - PCS,1,42.86,-0.0029,42.86
734409,19.01.24,SP-45-0014,SP ZA  3D BK TWR H165MM W/SLVR PLTG DCK- - PCS,1,42.86,-0.0029,42.86
734410,20.01.24,SP-45-0014,SP ZA  3D BK TWR H165MM W/SLVR PLTG DCK- - PCS,1,42.86,-0.0029,42.86
734411,23.01.24,SP-45-0014,SP ZA  3D BK TWR H165MM W/SLVR PLTG DCK- - PCS,1,42.86,-0.0029,42.86
734413,24.01.24,SP-45-0014,SP ZA  3D BK TWR H165MM W/SLVR PLTG DCK- - PCS,1,42.86,-0.0029,42.86
734415,25.01.24,SP-45-0014,SP ZA  3D BK TWR H165MM W/SLVR PLTG DCK- - PCS,1,42.86,-0.0029,42.86
734418,26.01.24,SP-45-0014,SP ZA  3D BK TWR H165MM W/SLVR PLTG DCK- - PCS,1,42.86,-0.0029,42.86
734420,27.01.24,SP-45-0014,SP ZA  3D BK TWR H165MM W/SLVR PLTG DCK- - PCS,1,42.86,-0.0029,42.86
734423,28.01.24,SP-45-0014,SP ZA  3D BK TWR H165MM W/SLVR PLTG DCK- - PCS,1,42.86,-0.0029,42.86
734424,29.01.24,SP-45-0014,SP ZA  3D BK TWR H165MM W/SLVR PLTG DCK- - PCS,1,42.86,-0.0029,42.86
734426,30.01.24,SP-45-0014,SP ZA  3D BK TWR H165MM W/SLVR PLTG DCK- - PCS,1,42.86,-0.0029,42.86
734427,31.01.24,SP-45-0014,SP ZA  3D BK TWR H165MM W/SLVR PLTG DCK- - PCS,1,42.86,-0.0029,42.86
734429,01.02.24,SP-45-0014,SP ZA  3D BK TWR H165MM W/SLVR PLTG DCK- - PCS,1,42.86,-0.0029,42.86
734432,02.02.24,SP-45-0014,SP ZA  3D BK TWR H165MM W/SLVR PLTG DCK- - PCS,1,42.86,-0.0029,42.86
734436,03.02.24,SP-45-0014,SP ZA  3D BK TWR H165MM W/SLVR PLTG DCK- - PCS,1,42.86,-0.0029,42.86
734440,04.02.24,SP-45-0014,SP ZA  3D BK TWR H165MM W/SLVR PLTG DCK- - PCS,1,42.86,-0.0029,42.86
734441,06.02.24,SP-45-0014,SP ZA  3D BK TWR H165MM W/SLVR PLTG DCK- - PCS,1,42.86,-0.0029,42.86
734442,07.02.24,SP-45-0014,SP ZA  3D BK TWR H165MM W/SLVR PLTG DCK- - PCS,1,42.86,-0.0029,42.86
734444,08.02.24,SP-45-0014,SP ZA  3D BK TWR H165MM W/SLVR PLTG DCK- - PCS,1,42.86,-0.0029,42.86
734445,09.02.24,SP-45-0014,SP ZA  3D BK TWR H165MM W/SLVR PLTG DCK- - PCS,1,42.86,-0.0029,42.86
734447,10.02.24,SP-45-0014,SP ZA  3D BK TWR H165MM W/SLVR PLTG DCK- - PCS,1,42.86,-0.0029,42.86
734452,11.02.24,SP-45-0014,SP ZA  3D BK TWR H165MM W/SLVR PLTG DCK- - PCS,1,42.86,-0.0029,42.86
734456,12.02.24,SP-45-0014,SP ZA  3D BK TWR H165MM W/SLVR PLTG DCK- - PCS,1,42.86,-0.0029,42.86
734458,13.02.24,SP-45-0014,SP ZA  3D BK TWR H165MM W/SLVR PLTG DCK- - PCS,1,42.86,-0.0029,42.86
734461,14.02.24,SP-45-0014,SP ZA  3D BK TWR H165MM W/SLVR PLTG DCK- - PCS,1,42.86,-0.0029,42.86
734463,15.02.24,SP-45-0014,SP ZA  3D BK TWR H165MM W/SLVR PLTG DCK- - PCS,1,42.86,-0.0029,42.86
734464,16.02.24,SP-45-0014,SP ZA  3D BK TWR H165MM W/SLVR PLTG DCK- - PCS,1,42.86,-0.0029,42.86
734465,17.02.24,SP-45-0014,SP ZA  3D BK TWR H165MM W/SLVR PLTG DCK- - PCS,1,42.86,-0.0029,42.86
734468,18.02.24,SP-45-0014,SP ZA  3D BK TWR H165MM W/SLVR PLTG DCK- - PCS,1,42.86,-0.0029,42.86
734471,19.02.24,SP-45-0014,SP ZA  3D BK TWR H165MM W/SLVR PLTG DCK- - PCS,1,42.86,-0.0029,42.86
734474,20.02.24,SP-45-0014,SP ZA  3D BK TWR H165MM W/SLVR PLTG DCK- - PCS,1,42.86,-0.0029,42.86
734475,21.02.24,SP-45-0014,SP ZA  3D BK TWR H165MM W/SLVR PLTG DCK- - PCS,1,42.86,-0.0029,42.86
734477,22.02.24,SP-45-0014,SP ZA  3D BK TWR H165MM W/SLVR PLTG DCK- - PCS,1,42.86,-0.0029,42.86
734479,23.02.24,SP-45-0014,SP ZA  3D BK TWR H165MM W/SLVR PLTG DCK- - PCS,1,42.86,-0.0029,42.86
734482,24.02.24,SP-45-0014,SP ZA  3D BK TWR H165MM W/SLVR PLTG DCK- - PCS,1,42.86,-0.0029,42.86
734485,25.02.24,SP-45-0014,SP ZA  3D BK TWR H165MM W/SLVR PLTG DCK- - PCS,1,42.86,-0.0029,42.86
734486,26.02.24,SP-45-0014,SP ZA  3D BK TWR H165MM W/SLVR PLTG DCK- - PCS,1,42.86,-0.0029,42.86
734491,27.02.24,SP-45-0014,SP ZA  3D BK TWR H165MM W/SLVR PLTG DCK- - PCS,1,42.86,-0.0029,42.86
734495,28.02.24,SP-45-0014,SP ZA  3D BK TWR H165MM W/SLVR PLTG DCK- - PCS,1,42.86,-0.0029,42.86
734499,29.02.24,SP-45-0014,SP ZA  3D BK TWR H165MM W/SLVR PLTG DCK- - PCS,1,42.86,-0.0029,42.86
734504,01.03.24,SP-45-0014,SP ZA  3D BK TWR H165MM W/SLVR PLTG DCK- - PCS,1,42.86,-0.0029,42.86
734507,02.03.24,SP-45-0014,SP ZA  3D BK TWR H165MM W/SLVR PLTG DCK- - PCS,1,42.86,-0.0029,42.86
734510,03.03.24,SP-45-0014,SP ZA  3D BK TWR H165MM W/SLVR PLTG DCK- - PCS,1,42.86,-0.0029,42.86
734514,04.03.24,SP-45-0014,SP ZA  3D BK TWR H165MM W/SLVR PLTG DCK- - PCS,1,42.86,-0.0029,42.86
734516,05.03.24,SP-45-0014,SP ZA  3D BK TWR H165MM W/SLVR PLTG DCK- - PCS,1,42.86,-0.0029,42.86
734520,06.03.24,SP-45-0014,SP ZA  3D BK TWR H165MM W/SLVR PLTG DCK- - PCS,1,42.86,-0.0029,42.86
734523,07.03.24,SP-45-0014,SP ZA  3D BK TWR H165MM W/SLVR PLTG DCK- - PCS,1,42.86,-0.0029,42.86
734526,08.03.24,SP-45-0014,SP ZA  3D BK TWR H165MM W/SLVR PLTG DCK- - PCS,1,42.86,-0.0029,42.86
734531,09.03.24,SP-45-0014,SP ZA  3D BK TWR H165MM W/SLVR PLTG DCK- - PCS,1,42.86,-0.0029,42.86
734534,10.03.24,SP-45-0014,SP ZA  3D BK TWR H165MM W/SLVR PLTG DCK- - PCS,1,42.86,-0.0029,42.86
734536,11.03.24,SP-45-0014,SP ZA  3D BK TWR H165MM W/SLVR PLTG DCK- - PCS,1,42.86,-0.0029,42.86
734541,12.03.24,SP-45-0014,SP ZA  3D BK TWR H165MM W/SLVR PLTG DCK- - PCS,1,42.86,-0.0029,42.86
734546,13.03.24,SP-45-0014,SP ZA  3D BK TWR H165MM W/SLVR PLTG DCK- - PCS,1,42.86,-0.0029,42.86
734549,14.03.24,SP-45-0014,SP ZA  3D BK TWR H165MM W/SLVR PLTG DCK- - PCS,1,42.86,-0.0029,42.86
734553,15.03.24,SP-45-0014,SP ZA  3D BK TWR H165MM W/SLVR PLTG DCK- - PCS,1,42.86,-0.0029,42.86
734555,16.03.24,SP-45-0014,SP ZA  3D BK TWR H165MM W/SLVR PLTG DCK- - PCS,1,42.86,-0.0029,42.86
734558,17.03.24,SP-45-0014,SP ZA  3D BK TWR H165MM W/SLVR PLTG DCK- - PCS,1,42.86,-0.0029,42.86
734560,18.03.24,SP-45-0014,SP ZA  3D BK TWR H165MM W/SLVR PLTG DCK- - PCS,1,42.86,-0.0029,42.86
734561,19.03.24,SP-45-0014,SP ZA  3D BK TWR H165MM W/SLVR PLTG DCK- - PCS,1,42.86,-0.0029,42.86
734564,21.03.24,SP-45-0014,SP ZA  3D BK TWR H165MM W/SLVR PLTG DCK- - PCS,1,42.86,-0.0029,42.86
734566,22.03.24,SP-45-0014,SP ZA  3D BK TWR H165MM W/SLVR PLTG DCK- - PCS,1,42.86,-0.0029,42.86
734570,23.03.24,SP-45-0014,SP ZA  3D BK TWR H165MM W/SLVR PLTG DCK- - PCS,1,42.86,-0.0029,42.86
734571,24.03.24,SP-45-0014,SP ZA  3D BK TWR H165MM W/SLVR PLTG DCK- - PCS,1,42.86,-0.0029,42.86
734573,25.03.24,SP-45-0014,SP ZA  3D BK TWR H165MM W/SLVR PLTG DCK- - PCS,1,42.86,-0.0029,42.86
734577,26.03.24,SP-45-0014,SP ZA  3D BK TWR H165MM W/SLVR PLTG DCK- - PCS,1,42.86,-0.0029,42.86
734582,27.03.24,SP-45-0014,SP ZA  3D BK TWR H165MM W/SLVR PLTG DCK- - PCS,1,42.86,-0.0029,42.86
734584,28.03.24,SP-45-0014,SP ZA  3D BK TWR H165MM W/SLVR PLTG DCK- - PCS,1,42.86,-0.0029,42.86
734589,29.03.24,SP-45-0014,SP ZA  3D BK TWR H165MM W/SLVR PLTG DCK- - PCS,1,42.86,-0.0029,42.86
734594,30.03.24,SP-45-0014,SP ZA  3D BK TWR H165MM W/SLVR PLTG DCK- - PCS,1,42.86,-0.0029,42.86
734597,31.03.24,SP-45-0014,SP ZA  3D BK TWR H165MM W/SLVR PLTG DCK- - PCS,1,42.86,-0.0029,42.86
734601,01.04.24,SP-45-0014,SP ZA  3D BK TWR H165MM W/SLVR PLTG DCK- - PCS,1,42.86,-0.0029,42.86
734605,02.04.24,SP-45-0014,SP ZA  3D BK TWR H165MM W/SLVR PLTG DCK- - PCS,1,42.86,-0.0029,42.86
734607,03.04.24,SP-45-0014,SP ZA  3D BK TWR H165MM W/SLVR PLTG DCK- - PCS,1,42.86,-0.0029,42.86
734610,04.04.24,SP-45-0014,SP ZA  3D BK TWR H165MM W/SLVR PLTG DCK- - PCS,1,42.86,-0.0029,42.86
734613,05.04.24,SP-45-0014,SP ZA  3D BK TWR H165MM W/SLVR PLTG DCK- - PCS,1,42.86,-0.0029,42.86
734615,06.04.24,SP-45-0014,SP ZA  3D BK TWR H165MM W/SLVR PLTG DCK- - PCS,1,42.86,-0.0029,42.86
734620,08.04.24,SP-45-0014,SP ZA  3D BK TWR H165MM W/SLVR PLTG DCK- - PCS,1,42.86,-0.0029,42.86
734622,09.04.24,SP-45-0014,SP ZA  3D BK TWR H165MM W/SLVR PLTG DCK- - PCS,1,42.86,-0.0029,42.86
734623,10.04.24,SP-45-0014,SP ZA  3D BK TWR H165MM W/SLVR PLTG DCK- - PCS,1,42.86,-0.0029,42.86
734625,11.04.24,SP-45-0014,SP ZA  3D BK TWR H165MM W/SLVR PLTG DCK- - PCS,1,42.86,-0.0029,42.86
734628,12.04.24,SP-45-0014,SP ZA  3D BK TWR H165MM W/SLVR PLTG DCK- - PCS,1,42.86,-0.0029,42.86
734633,13.04.24,SP-45-0014,SP ZA  3D BK TWR H165MM W/SLVR PLTG DCK- - PCS,1,42.86,-0.0029,42.86
734638,14.04.24,SP-45-0014,SP ZA  3D BK TWR H165MM W/SLVR PLTG DCK- - PCS,1,42.86,-0.0029,42.86
734639,15.04.24,SP-45-0014,SP ZA  3D BK TWR H165MM W/SLVR PLTG DCK- - PCS,1,42.86,-0.0029,42.86
734640,16.04.24,SP-45-0014,SP ZA  3D BK TWR H165MM W/SLVR PLTG DCK- - PCS,1,42.86,-0.0029,42.86
734641,18.04.24,SP-45-0014,SP ZA  3D BK TWR H165MM W/SLVR PLTG DCK- - PCS,1,42.86,-0.0029,42.86
734643,19.04.24,SP-45-0014,SP ZA  3D BK TWR H165MM W/SLVR PLTG DCK- - PCS,1,42.86,-0.0029,42.86
734644,20.04.24,SP-45-0014,SP ZA  3D BK TWR H165MM W/SLVR PLTG DCK- - PCS,1,42.86,-0.0029,42.86
734647,21.04.24,SP-45-0014,SP ZA  3D BK TWR H165MM W/SLVR PLTG DCK- - PCS,1,42.86,-0.0029,42.86
734648,22.04.24,SP-45-0014,SP ZA  3D BK TWR H165MM W/SLVR PLTG DCK- - PCS,1,42.86,-0.0029,42.86
734651,23.04.24,SP-45-0014,SP ZA  3D BK TWR H165MM W/SLVR PLTG DCK- - PCS,1,42.86,-0.0029,42.86
734654,24.04.24,SP-45-0014,SP ZA  3D BK TWR H165MM W/SLVR PLTG DCK- - PCS,1,42.86,-0.0029,42.86
734658,25.04.24,SP-45-0014,SP ZA  3D BK TWR H165MM W/SLVR PLTG DCK- - PCS,1,42.86,-0.0029,42.86
